sentence1,label,H_yb,H_yx,correct_yx,predicted_label,PVI
Not being able to work out until March 1st is giving me anxiety 😩,1,0.9421394572441171,0.9518996557668452,True,1,-0.009760198522728136
Nothing depresses me like my way by frank sinatra,0,1.0602783980825394,1.0412182709443452,False,1,0.01906012713819427
Worst headache ever. Can't sleep. So much anxiety,1,0.9421394572441171,0.9324551847693268,True,1,0.009684272474790312
OH BOY OH BOY OH BOY!! WHAT A WONDERFUL DAY TO HAVE DEPRESSION!!end me pls and thank you,1,0.9421394572441171,0.9567704124820496,True,1,-0.014630955237932564
Bingo gives me anxiety af😭😭😂🤦🏽‍♀️,0,1.0602783980825394,1.0419549961589691,False,1,0.018323401923570293
"I been feeling really depressed lately, can someone gift me a cold cut platter ?? 😭",1,0.9421394572441171,0.942899511655279,True,1,-0.0007600544111618923
i am so tired but so anxious so i can't sleep,1,0.9421394572441171,0.9271148905966895,True,1,0.015024566647427573
Same rut is not depressed,0,1.0602783980825394,1.0533050019225494,False,1,0.006973396159990042
I've been a lot less depressed since I graduated high school and not sure if that's a direct correlation 🤔,0,1.0602783980825394,1.0683994212347097,False,1,-0.008121023152170226
I haven't been this anxious in a minute 😩,1,0.9421394572441171,0.9408247271560134,True,1,0.0013147300881036772
i'm anxious as fuck,1,0.9421394572441171,0.9398214436607129,True,1,0.0023180135834042215
anxiety. anxiety. anxiety.,1,0.9421394572441171,0.9352342144877296,True,1,0.006905242756387486
this cured my depression for 2.6 seconds,1,0.9421394572441171,0.9551846784477026,True,1,-0.013045221203585533
Checked ESPN app today and saw cricket highlights.I'm depressed until NBA come back on,0,1.0602783980825394,1.0318019435626788,False,1,0.028476454519860583
@user This retrograde has really changed my perspective on my anxiety lol,1,0.9421394572441171,0.9768429548937695,True,1,-0.034703497649652415
nothing feels better than pulling yourself out of a depressive episode.,1,0.9421394572441171,0.9057956751981284,True,1,0.03634378204598865
Oof so apparently this is called anxiety,1,0.9421394572441171,0.9415426349914849,True,1,0.0005968222526321343
what depression things should i draw,1,0.9421394572441171,0.9415054759807517,True,1,0.0006339812633653352
@user I take benzodiazepines on a daily basis for anxiety and PTSD. Tell them all to fuck off and do what you need to do.,1,0.9421394572441171,0.9778528496494486,True,1,-0.03571339240533156
Putting together this 90s party has my anxiety through the roof 😩,1,0.9421394572441171,0.94641113639724,True,1,-0.004271679153122876
"@user Yesterday was bad for me.... super depressed feeling. Kinda pulling out of it today, I hope you're coming around soon!",1,0.9421394572441171,0.9641652297812842,True,1,-0.022025772537167088
Yeah it's called depression,0,1.0602783980825394,1.0663761532377587,False,1,-0.006097755155219264
my talking to my depression,1,0.9421394572441171,0.9366297718651935,True,1,0.005509685378923601
"if you're feeling depressed, turn on some lights or open the shades. sitting in the dark will only make you feel worse.",0,1.0602783980825394,1.104643184807528,False,1,-0.04436478672498856
"Depression doesn't show in pictures,because your friends post nice pictures doesn't mean they're doing well...Check on people🙏🏾",0,1.0602783980825394,1.048467417830368,False,1,0.011810980252171532
@user 10- summer depression#voteBillieEilishVMA,0,1.0602783980825394,0.9969119192200627,True,0,0.0633664788624767
"jan. 2nd — 'my breakouts really bring out the, uh... depressed bitch who doesn't wash her face.'",0,1.0602783980825394,1.0663480610073457,False,1,-0.006069662924806263
Shout out to the amazing man who swapped my window seat for his aisle seat because I was freaking out about my anxious bladder being trapped,0,1.0602783980825394,1.0380121834213696,False,1,0.022266214661169847
depression motivates me ina weird way,1,0.9421394572441171,0.9297080339535017,True,1,0.012431423290615418
Fuck your anxiety to the hardcore level,0,1.0602783980825394,1.0469967437705197,False,1,0.013281654312019775
god waking up having an anxiety attack in an out of body experience i literally thought i was having a heart attack,1,0.9421394572441171,0.9372507459066988,True,1,0.0048887113374183055
I came to this lecture to learn and came out more mad and depressed Thanks white ppl,1,0.9421394572441171,0.9425776915365028,True,1,-0.00043823429238576406
Lol can't relate because I AM the depressing one in the group,1,0.9421394572441171,0.9498718611102591,True,1,-0.007732403866142046
Literally I get so much anxiety in movie theaters now,0,1.0602783980825394,1.0531639393872014,False,1,0.007114458695338
SEASON SIX GAVE ME DEPRESSION,1,0.9421394572441171,0.9580464702075213,True,1,-0.015907012963404243
"That feeling when you know God is about to bless you in a major way so you are anxious, nervous, and excited.",0,1.0602783980825394,1.102100641239975,False,1,-0.041822243157435546
"Nice guys knew this, but the fact that it's been scientifically proven is depressing😭😭",0,1.0602783980825394,1.0404323086593186,False,1,0.01984608942322086
People will pretend to anxiety and/or depression on social media for likes and that's fucking disgusting. 🙄,0,1.0602783980825394,1.0397272973350022,False,1,0.020551100747537188
my therapist swears that i'm depressed but what he doesn't know is i can grab rim if i get a running start and a proper jump off,0,1.0602783980825394,1.0639512520566399,False,1,-0.003672853974100443
@user Watch  Tom &amp; Jerry  continue 2 hr 100% your depression finish 👌👍🙂🙂🤗 ager nehi tu paise wapis,0,1.0602783980825394,0.9974730374884399,True,0,0.06280536059409958
"hello, depression is kicking my ass.",1,0.9421394572441171,0.918621402911069,True,1,0.0235180543330481
@user Depression over Crooked H not get baton passed seamlessly from O'bummer and now hatred over President Trump,0,1.0602783980825394,1.003659957792238,False,1,0.056618440290301386
So feeling a lil depressed tonight so good vibes would be appreciated 💗,1,0.9421394572441171,0.9478762730891844,True,1,-0.005736815845067356
that Tom odell song another love still hitting the same we going ✈ depression,1,0.9421394572441171,0.9726544937085091,True,1,-0.03051503646439202
ugh everything sucks right now #depressed,1,0.9421394572441171,0.9389929408029293,True,1,0.0031465164411877966
I hope this is the last time that I have to watch Philly this season. Their offense depresses me #TORvPHI,0,1.0602783980825394,1.0608378075552036,False,1,-0.0005594094726641963
Lol y'all falsely romanticize depression and mental breakdowns and loneliness like that shit is a cool trend. 🚮🚮🚮,0,1.0602783980825394,1.0423666250569579,False,1,0.017911773025581557
"stressed, depressed and sleep deprived... life is absolutely great (‘:",1,0.9421394572441171,0.9486050017402684,True,1,-0.006465544496151332
depression is dampening my creativity instead of fueling it... i was lied to many times,1,0.9421394572441171,0.9176124822093988,True,1,0.024526975034718235
Being stuck in tk working almost everyday is depressing when everyone around you is traveling 🤦🏾‍♀️,0,1.0602783980825394,1.0452432459996985,False,1,0.015035152082840897
I'm really depressed today so I'm gonna do this tomorrow. Sorry,1,0.9421394572441171,0.9444085770936337,True,1,-0.00226911984951661
As I was uploading today's video I got an email saying I won't be allowed to record BO4 gameplay at the event tonight I am depression,0,1.0602783980825394,1.0435244905735723,False,1,0.016753907508967103
i'm so depressed,1,0.9421394572441171,0.9353749757477441,True,1,0.006764481496372987
FUCK ANXIETY. 🖕🖕,1,0.9421394572441171,0.9467246967252249,True,1,-0.0045852394811077835
That Pihu trailer made my anxiety spike,1,0.9421394572441171,0.9551263267972828,True,1,-0.012986869553165747
Got a very suspicious scam email and now im kinda anxious,0,1.0602783980825394,1.0536606192369649,False,1,0.006617778845574573
@user @user This is depressing me,1,0.9421394572441171,0.9878743843230928,True,1,-0.04573492707897575
// Feeling down about stuffs.Anxiety probably.,1,0.9421394572441171,0.9154634248649969,True,1,0.026676032379120196
having anxiety is like being sad for no reasons seconds after u feel happy.,1,0.9421394572441171,0.924655510126631,True,1,0.01748394711748602
anxiety consumes you.,1,0.9421394572441171,0.9081432051808189,True,1,0.03399625206329815
@user Damn that shit depressing,0,1.0602783980825394,1.0016460387113457,False,1,0.05863235937119371
guess which bitch has major anxiety but made plans to pick someone up from LAX as a power move???? also!!! me!!!!!,1,0.9421394572441171,0.9644194137689872,True,1,-0.022279956524870137
No one:My friend: your social anxiety is so bad,1,0.9421394572441171,0.9639815405194787,True,1,-0.021842083275361635
im depressed and want someone to talk to me but im also too depressed to answer messages :(,1,0.9421394572441171,0.9442199402976622,True,1,-0.0020804830535451346
gonna do some depressed asos shopping instead of cleaning my shit state room,1,0.9421394572441171,0.9568613789705124,True,1,-0.014721921726395304
Why does anxiety have the power to destroy every other emotion you want to feel,1,0.9421394572441171,0.9304459961246666,True,1,0.011693461119450466
ugh anxiety hits me rn 😭,1,0.9421394572441171,0.9512425835276446,True,1,-0.009103126283527496
American politics is depressing.,0,1.0602783980825394,1.0832934501620868,False,1,-0.02301505207954735
@user i'm having an anxiety attack just thinking about it 😂,0,1.0602783980825394,1.0234398095729353,False,1,0.03683858850960409
im so fucking anxious *starts cleaning with a broom* IM SO FUCKING ANXIOUS *saihara-kun comes in* GET THE FUCK OUT,1,0.9421394572441171,0.9560654080757273,True,1,-0.01392595083161019
"Aside from my depression &amp; grief, I had a pretty cool birthday 🤷🏾‍♀️",1,0.9421394572441171,0.9503626321447072,True,1,-0.008223174900590102
Anxiety has peaked tonight,1,0.9421394572441171,0.9353873094564654,True,1,0.006752147787651652
i hate it when people use the term 'nagdedepress-depressan'... can u pls explain to me why i would want to pretend to be unhappy????? 😐🙃,1,0.9421394572441171,0.9491747017505975,True,1,-0.007035244506480409
Long ass dream about very real inevitability. #Depressing #BootInAss #FML,0,1.0602783980825394,1.0456946900171564,False,1,0.014583708065383005
"Maybe I'm exhausted, maybe I might be actually depressed. I guess we'll have to see tomorrow morning",0,1.0602783980825394,1.1006351475279135,False,1,-0.04035674944537404
You obviously don't know anything about social anxiety,1,0.9421394572441171,0.9433044094448044,True,1,-0.0011649522006873525
"im going to check the nurse room again. I feel so much pain in my chest, this anxiety needs to leave.",1,0.9421394572441171,0.9150307543564588,True,1,0.02710870288765832
i feel so depressed bc of these last two days i dont know how to even be happy anymore :/,1,0.9421394572441171,0.9452484756348756,True,1,-0.0031090183907585
@user dont worry about it we all have anxiety you'll get it eventually,1,0.9421394572441171,0.9843799256286908,True,1,-0.04224046838457374
@user Just took me 132.8 minutes to circle Earth. I really did use to love doing this without anxiety.,1,0.9421394572441171,0.9489414494611553,True,1,-0.006801992217038255
"My anxiety levels have been one million lately, and I just want to know why",1,0.9421394572441171,0.9126985482026407,True,1,0.029440909041476337
mf ain't gone be happy til i'm somewhere dead die to stress &amp; depression .,1,0.9421394572441171,0.9498082425606642,True,1,-0.007668785316547133
can i stop being a depressed little bitch it's annoying,1,0.9421394572441171,0.9438642450285826,True,1,-0.001724787784465498
S/o depression naps,1,0.9421394572441171,0.9432754725944372,True,1,-0.001136015350320152
"SKDJDJ ILL REPLACE MY POST II DEPRESSION W PRE II HYPE FOR SG, HK N MUMBAI",0,1.0602783980825394,1.0096520653068617,False,1,0.05062633277567774
"sunshine, good music + the windows down = goodbye seasonal depression, you won't be missed🌞🌞🚗🎵",1,0.9421394572441171,0.9590586677614499,True,1,-0.016919210517332806
"@user @user @user This cured my depression, thanks boss",1,0.9421394572441171,0.9806804186571816,True,1,-0.03854096141306451
New uniforms and now apparently a whole new roster. #Indians #Depressing,0,1.0602783980825394,1.0478910933492633,False,1,0.012387304733276094
"depression is hella real no if ands or buts about it, its unfair to have someone else trying to fix it tho",1,0.9421394572441171,0.9323739495055492,True,1,0.00976550773856788
"I have so much dread and anxiety, I'm impressed I haven't vomited. This has been a PSA.",1,0.9421394572441171,0.9116775825524815,True,1,0.030461874691635527
Depressive episodes in at 12 am when ur parents r fighting is fun,1,0.9421394572441171,0.9623062670485368,True,1,-0.02016680980441976
"I'm Danny Dyer, and I'm about to meet Britain's most depressed air stewards",0,1.0602783980825394,1.0379073903917129,False,1,0.02237100769082656
But the depression and anxiety stay the same,1,0.9421394572441171,0.9387021541314928,True,1,0.003437303112624246
i drank half an iced coffee and I went home and have been in bed for two hours because I'm too anxious to do anything,1,0.9421394572441171,0.9285998338482622,True,1,0.013539623395854905
My anxiety does not exist at theme parks,1,0.9421394572441171,0.9326669102858415,True,1,0.009472546958275596
They all suffer from depression.,0,1.0602783980825394,1.1066818026520002,False,1,-0.04640340456946079
its 7p on a weds night and im anxious about hippo habitat loss in central Africafuckkkkk,0,1.0602783980825394,1.046711688625615,False,1,0.013566709456924508
I'm depressed af my heart is crying goodnight everyone and goodnight to taylor,1,0.9421394572441171,0.9537594062546927,True,1,-0.011619949010575614
"The more homework that a child receives, the more likely that child is to suffer from depression.",0,1.0602783980825394,1.0855300089319684,False,1,-0.02525161084942895
Change up your ring and alarm tones to remove the anxiety and hatred of them that builds up over time.,0,1.0602783980825394,1.0900741476499503,False,1,-0.029795749567410823
I cannot stand flies. They give me anxiety they need to be extradited right off this planet. N there's only always one lingering. FUCCCKKKKK,0,1.0602783980825394,1.0577366167784175,False,1,0.0025417813041219706
When your Aquarius friend is depressed:,0,1.0602783980825394,1.0558481872778371,False,1,0.004430210804702295
that I was on the 'devine diet or depressed' asdfghjkl 😂,0,1.0602783980825394,1.0353851208338467,False,1,0.024893277248692725
finally scotty sire has a reason to not be depressed,0,1.0602783980825394,1.039237157679781,False,1,0.021041240402758454
just depression-eating @user thanks,1,0.9421394572441171,0.9918189793885496,True,1,-0.0496795221444325
I'm gonna be disconnected from the results of game five while heading home and oh god the anxiety 🥺,0,1.0602783980825394,1.0519690747737442,False,1,0.008309323308795191
"If @user hasn't made a cover of 'The Best' by Bonnie Tyler/Tina Turner, as 'I'm simply depressed', someone should!",1,0.9421394572441171,0.9689098234701337,True,1,-0.026770366226016584
"I'm officially depressed, I forgot my headphones at home",0,1.0602783980825394,1.0612095518795477,False,1,-0.0009311537970082551
"fuck your zodiac sign, what anti-depressant are you on?",0,1.0602783980825394,1.0733237802993603,False,1,-0.013045382216820833
im so happy and depressed at the same time,1,0.9421394572441171,0.9351562754920495,True,1,0.00698318175206758
Trust me i used to think hanging out with friends is better in handling my anxiety and stress but now i find more peace in being alone,1,0.9421394572441171,0.9301371005706353,True,1,0.012002356673481818
That's a lot to clean up... I'm getting anxiety already,1,0.9421394572441171,0.9210797908538332,True,1,0.021059666390283893
@user Overthinking Nostalgia DepressionFrustration,0,1.0602783980825394,1.0202953581378558,False,1,0.03998303994468366
I sleep probably way more than the average person lol depression is a bitch,1,0.9421394572441171,0.9424101156469417,True,1,-0.0002706584028245862
@user i do that with my antidepressants 😬,1,0.9421394572441171,0.9874457023575361,True,1,-0.045306245113419075
I love that one of my supervisors let's me text her when I need switch shifts. Helps ease my anxiety lol.,1,0.9421394572441171,0.920397542876636,True,1,0.021741914367481074
Is he stressed? depressed? up to the point wherein 'drugs' is the only way for him to escape reality?#SueDispatch,0,1.0602783980825394,1.0680452007828478,False,1,-0.007766802700308384
Should I continue to grow the depression beard,1,0.9421394572441171,0.9319005784109956,True,1,0.010238878833121468
@user @user That's just depressing,0,1.0602783980825394,1.001623052999832,False,1,0.05865534508270742
today is a depressing day,1,0.9421394572441171,0.9432567879651514,True,1,-0.0011173307210343708
Procrastination and depression don't mix. I promise you that. 😰,1,0.9421394572441171,0.9204603658766777,True,1,0.021679091367439396
@user Hmm...a clear case of depression...,0,1.0602783980825394,1.0405600149808274,False,1,0.019718383101712034
"@user I'm struggling with anxiety, loneliness, depression. Finding myself struggling to have that intimacy with God.",1,0.9421394572441171,0.9316149900821175,True,1,0.010524467161999618
so tired of being depressed this shits making me laugh now,1,0.9421394572441171,0.9452315867717007,True,1,-0.0030921295275836425
Sure! I also remember being anxious about being asked about the criminal am nerve of Grassi!,0,1.0602783980825394,1.0521801865046378,False,1,0.008098211577901582
wow first day of daylight saving and my seasonal depression has already kicked in :))),1,0.9421394572441171,0.9550641432075682,True,1,-0.012924685963451088
"and my anxiety is breaking me, it kills mei'm living in a world so fake, I lost touch of the real me",1,0.9421394572441171,0.9268895915569157,True,1,0.015249865687201325
I don't know which one is keeping me up at this point ... my depression or my anxiety 😩,1,0.9421394572441171,0.9312758351126422,True,1,0.010863622131474848
Stoned and depressed a very scary place to be,1,0.9421394572441171,0.9341311284392372,True,1,0.008008328804879894
• Don't focus on the end result and how you think you'll do. This can increase your anxiety and make you want to avoid it even more,0,1.0602783980825394,1.0969976866652094,False,1,-0.03671928858266993
@user at least u make it look less depressing,0,1.0602783980825394,0.9955593698186472,True,0,0.0647190282638922
@user 23% of depression doesn't come out of space dave,0,1.0602783980825394,1.0091076517834734,False,1,0.05117074629906604
@user 'you better not. I spent too long getting him out of a whole of depression just for the same thing to happen all over again.',0,1.0602783980825394,1.0133108464336065,False,1,0.04696755164893296
@user Yessss . I've been depressed recently and it would nice 💗,1,0.9421394572441171,0.9976931501890064,True,1,-0.05555369294488932
Update: anxiously sitting in my car kinda want to sleep,1,0.9421394572441171,0.9444343924685592,True,1,-0.0022949352244421295
@user Eeps. Yeah. Plus I have all kinds of anxiety about Drs AND driving so it's been an awesome day.,0,1.0602783980825394,1.06977583715052,False,1,-0.009497439067980507
"I deal with Anxiety, but you're not gonna see me walking around with a sweatshirt showcasing and praises my issues...",1,0.9421394572441171,0.9263913772617196,True,1,0.015748079982397467
does anyone else get an extreme anxiety spike when they hear the siren from the silent hill movie?,0,1.0602783980825394,1.0730279582601239,False,1,-0.01274956017758444
ok welp it's anxiety hours.,1,0.9421394572441171,0.9304622211145207,True,1,0.011677236129596369
"@user @user You sound pretty anxious!Let the House Work, baby! 😂🤣😂",0,1.0602783980825394,1.0199111639246772,False,1,0.04036723415786225
"I knew that Quinn could be idealistic, but I was surprised that he seemed so anxious today while we were at the party.",0,1.0602783980825394,1.0775870903962803,False,1,-0.01730869231374088
Does anyone get like random burst of anxiety cause their brain tell them their bf doesn't like them anymore?Just me? Cool,1,0.9421394572441171,0.9318013296471604,True,1,0.010338127596956626
"anxiety sucks, for real",1,0.9421394572441171,0.9447812900042082,True,1,-0.002641832760091112
@user same they bully me and i blame them for having depression now and being socially awkward,1,0.9421394572441171,0.9810047421188968,True,1,-0.03886528487477969
@user So anxious ab thissss,0,1.0602783980825394,0.9997879609743883,True,0,0.06049043710815116
@user @user You're to young to know what depression is.,1,0.9421394572441171,0.9561821897308034,True,1,-0.014042732486686305
Gonns play overdepressed,0,1.0602783980825394,1.0452330419980134,False,1,0.015045356084526063
The post good ass weekend depression is real af,1,0.9421394572441171,0.9453561053879656,True,1,-0.0032166481438484773
Anxiety is no joke dude... you literally can't do shit about it,1,0.9421394572441171,0.9398384342667577,True,1,0.002301022977359346
@user You depressed?,0,1.0602783980825394,1.0145144089209632,False,1,0.0457639891615762
@user anxious to hear,0,1.0602783980825394,0.997310120775905,True,0,0.06296827730663446
Hate waking up to an anxiety attack,1,0.9421394572441171,0.9417348862250216,True,1,0.0004045710190955232
My pet fishes seem to have separation anxiety from my dad and his loud jamaican voice. Everytime he goes on vacation atleast one of them die,0,1.0602783980825394,1.0823395620044187,False,1,-0.02206116392187929
@user NO THAT WAS ME I WAS JUST BEING DUMB AND ANXIOUS IT WONT BE THAT BAD IM SORRY SJGJSJF,0,1.0602783980825394,1.0057099296857208,False,1,0.054568468396818615
I hate having anxiety,1,0.9421394572441171,0.9271629633061688,True,1,0.01497649393794831
Look I'm already depressed there is nO NEED for this. NONE.,1,0.9421394572441171,0.9266579528150478,True,1,0.01548150442906926
me: trying to say but just tweeting is making me kind of anxious dsKJSDFH...,0,1.0602783980825394,1.042314467683595,False,1,0.017963930398944505
Anxiety and coffee does not mix well together 😣😣,1,0.9421394572441171,0.9552240254642458,True,1,-0.013084568220128712
Vibrating with great anxietyMy insides throb at your touchI need to have you like thisFilling Me closely,1,0.9421394572441171,0.9307084044592348,True,1,0.011431052784882323
i call dibs on the stone that absolves my ever-increasing crippling anxiety,1,0.9421394572441171,0.9402781151597148,True,1,0.001861342084402251
@user @user Practically every synagogue near me has a security detail. It's so depressing,0,1.0602783980825394,1.018574693273626,False,1,0.0417037048089135
mad how the whole of the uk were pure buzzing in the sun now we're all depressed again lol,0,1.0602783980825394,1.0427734995812203,False,1,0.01750489850131909
ok so I'm gonna try to promise myself that i won't get bored and depressed an end the year at least satisfied with what I've done.,0,1.0602783980825394,1.0792507238457674,False,1,-0.018972325763227937
depression is not something that will magically go away by 'moving on'. u need to get educated,1,0.9421394572441171,0.9276318379740647,True,1,0.014507619270052396
28 hours since sleep and I'm feeling very very very very very very anxious,1,0.9421394572441171,0.9303514359256566,True,1,0.011788021318460462
F this. I'm about to have an anxiety attack.,1,0.9421394572441171,0.9148400832136391,True,1,0.027299374030477996
My anxiety is doing crazy things today.,1,0.9421394572441171,0.8914216264220437,True,1,0.05071783082207337
Anxiety attacks are no joke..,1,0.9421394572441171,0.9302357433155415,True,1,0.011903713928575588
Taking practice tests for my boards gives me SO much anxiety.,1,0.9421394572441171,0.9162838765889619,True,1,0.02585558065515514
Life is depressing but at least there's hentai and coffee.,0,1.0602783980825394,1.0772875805340751,False,1,-0.01700918245153571
anxiety attack fucks,1,0.9421394572441171,0.9461425429765787,True,1,-0.004003085732461664
